experiment_id,scenario_id,scenario_mode,scenario_partition_point,scenario_load_model_name,scenario_load_rps_target,scenario_analysis_start_ts,scenario_analysis_end_ts,client_timestamp,client_request_id,client_frame_id,client_mode,client_model_name,client_partition_point,client_processing_time,client_transfer_time,client_server_processing_time,client_e2e_latency,client_loop_latency,client_frame_read_time,client_post_e2e_overhead,client_bytes_sent,client_bytes_received,client_latest_sampled_power_w,client_latest_sampled_temp_c,client_latest_power_w,client_latest_avg_cpu_util,client_latest_avg_gpu_util,client_latest_avg_temp_c,server_timestamp,server_id,server_gpu_util_percent,server_gpu_freq_mhz,server_gpu_temp_c,server_gpu_mem_used_mb,server_gpu_mem_total_mb,server_cpu_util_percent,server_mem_util_percent,server_emc_util_percent,server_emc_freq_mhz,server_temperature_c,server_power_w,server_power_avg_w,server_power_vdd_in_mw,server_total_rps,server_total_success_rps,server_total_failure_rps,server_total_pending_requests,active_server_model_name,active_model_success_rps,active_model_failure_rps,active_model_inference_rps,active_model_execution_rps,active_model_pending_requests,active_model_avg_queue_time_ms,active_model_avg_compute_input_ms,active_model_avg_compute_infer_ms,active_model_avg_compute_output_ms,load_model_success_rps,load_model_failure_rps,load_model_pending_requests,load_model_avg_queue_time_ms,load_model_avg_compute_input_ms,load_model_avg_compute_infer_ms,load_model_avg_compute_output_ms
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987257.8794794,a5870965-9202-4702-8990-83abbfabd4f7,2779,full_server,resnet50,,0.004751197004225105,0.03730768300010823,,0.058212667994666845,0.05824386700987816,0.006817335000960156,3.119901521131396e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987257.7932305,jetson-orin-1,56.8,306.0,48.468,4.829166412353516,7.441337585449219,8.333333333333334,64.89648341981503,0.0,2133.0,47.7965,6.011,5.995,6011.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.07125,0.229875,33.76025,0.042375,16.0,0.0,0,0.07125,0.229875,33.76025,0.042375
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987257.94677,491891b2-f039-45af-a640-de9d09d0662c,2780,full_server,resnet50,,0.009284524014219642,0.042333157995017245,,0.06632060400443152,0.06635122999432497,0.006093257019529119,3.062598989345133e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987257.7932305,jetson-orin-1,56.8,306.0,48.468,4.829166412353516,7.441337585449219,8.333333333333334,64.89648341981503,0.0,2133.0,47.7965,6.011,5.995,6011.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.07125,0.229875,33.76025,0.042375,16.0,0.0,0,0.07125,0.229875,33.76025,0.042375
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.0097938,19f2c6f1-06db-4d31-8cf4-f92d6c82d2f3,2781,full_server,resnet50,,0.004647756984923035,0.04235492899897508,,0.0625321370025631,0.06256099097663537,0.006074090022593737,2.8853974072262645e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987257.7932305,jetson-orin-1,56.8,306.0,48.468,4.829166412353516,7.441337585449219,8.333333333333334,64.89648341981503,0.0,2133.0,47.7965,6.011,5.995,6011.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.07125,0.229875,33.76025,0.042375,16.0,0.0,0,0.07125,0.229875,33.76025,0.042375
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.075442,283f70c2-a03b-4ea9-ba48-daee31766cf1,2782,full_server,resnet50,,0.004773541004396975,0.04305853697587736,,0.06508802500320598,0.06514240099932067,0.007104216987499967,5.437599611468613e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987257.7932305,jetson-orin-1,56.8,306.0,48.468,4.829166412353516,7.441337585449219,8.333333333333334,64.89648341981503,0.0,2133.0,47.7965,6.011,5.995,6011.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.07125,0.229875,33.76025,0.042375,16.0,0.0,0,0.07125,0.229875,33.76025,0.042375
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.1247847,4e636649-b3c9-429c-a4fd-914ea5eb2a76,2783,full_server,resnet50,,0.004706612991867587,0.02466053399257362,,0.048276515008183196,0.04830167200998403,0.00887107799644582,2.5157001800835133e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987257.7932305,jetson-orin-1,56.8,306.0,48.468,4.829166412353516,7.441337585449219,8.333333333333334,64.89648341981503,0.0,2133.0,47.7965,6.011,5.995,6011.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.07125,0.229875,33.76025,0.042375,16.0,0.0,0,0.07125,0.229875,33.76025,0.042375
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.182696,84c3f702-1836-4479-a30f-943190d494de,2784,full_server,resnet50,,0.0047232799988705665,0.03476851401501335,,0.057449890999123454,0.057498173002386466,0.0083627849817276,4.8282003263011575e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987257.7932305,jetson-orin-1,56.8,306.0,48.468,4.829166412353516,7.441337585449219,8.333333333333334,64.89648341981503,0.0,2133.0,47.7965,6.011,5.995,6011.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.07125,0.229875,33.76025,0.042375,16.0,0.0,0,0.07125,0.229875,33.76025,0.042375
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.2561123,8f2fed36-aa06-412e-b891-4a82e7564ed7,2785,full_server,resnet50,,0.004968337016180158,0.04314218499348499,,0.0696010919928085,0.06964708300074562,0.009880579018499702,4.599100793711841e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987257.7932305,jetson-orin-1,56.8,306.0,48.468,4.829166412353516,7.441337585449219,8.333333333333334,64.89648341981503,0.0,2133.0,47.7965,6.011,5.995,6011.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.07125,0.229875,33.76025,0.042375,16.0,0.0,0,0.07125,0.229875,33.76025,0.042375
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.3289104,a14ec7c3-1b8a-401c-9d87-3c65ca49d771,2786,full_server,resnet50,,0.004901720996713266,0.04565489600645378,,0.07181041099829599,0.07191478801541962,0.01129196400870569,0.00010437701712362468,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987258.2937999,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.062625,0.217625,27.2975,0.038625,16.0,0.0,0,0.062625,0.217625,27.2975,0.038625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.3975239,29d733e3-0334-443d-b689-6d7a007c3c55,2787,full_server,resnet50,,0.004736769013106823,0.04325270900153555,,0.0674855780089274,0.06752188102109358,0.009216396982083097,3.6303012166172266e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987258.2937999,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.062625,0.217625,27.2975,0.038625,16.0,0.0,0,0.062625,0.217625,27.2975,0.038625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.4480596,e2660386-d2b7-47ba-9b58-f096c8060dc5,2788,full_server,resnet50,,0.004912189004244283,0.02570045299944468,,0.04979899601312354,0.04984972599777393,0.007973767002113163,5.072998465038836e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987258.2937999,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.062625,0.217625,27.2975,0.038625,16.0,0.0,0,0.062625,0.217625,27.2975,0.038625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.5067923,99808023-72e5-454c-a271-e683d2657b9c,2789,full_server,resnet50,,0.004951565992087126,0.03446121499291621,,0.05777770999702625,0.0578240139875561,0.009078634000616148,4.6303990529850125e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987258.2937999,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.062625,0.217625,27.2975,0.038625,16.0,0.0,0,0.062625,0.217625,27.2975,0.038625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.5730195,e8e3b8b1-24b9-4770-8826-1a40d554e807,2790,full_server,resnet50,,0.004798958019819111,0.04258040199056268,,0.06269531699945219,0.06272896399605088,0.005928253987804055,3.364699659869075e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987258.2937999,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.062625,0.217625,27.2975,0.038625,16.0,0.0,0,0.062625,0.217625,27.2975,0.038625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.6356945,133d985b-c856-4109-b5b8-114dde249d1c,2791,full_server,resnet50,,0.00473546699504368,0.04225200999644585,,0.06218155598617159,0.06221489000017755,0.005702207010472193,3.3334014005959034e-05,602112,8,2.547,25.1,2.769,28.118055555555557,9.266666666666667,24.50722222222224,1776987258.2937999,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.062625,0.217625,27.2975,0.038625,16.0,0.0,0,0.062625,0.217625,27.2975,0.038625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.70095,8eba2929-f25c-4122-a97a-1baad28eb693,2792,full_server,resnet50,,0.0046125999942887574,0.043206144007854164,,0.06465900602051988,0.0646969240042381,0.006952858995646238,3.791798371821642e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.2937999,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.062625,0.217625,27.2975,0.038625,16.0,0.0,0,0.062625,0.217625,27.2975,0.038625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.7680743,23fbd12c-4839-4c19-9d16-480856485c0d,2793,full_server,resnet50,,0.0047770829987712204,0.04311234099441208,,0.06627997898613103,0.06633242798852734,0.007969236001372337,5.2449002396315336e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.2937999,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.062625,0.217625,27.2975,0.038625,16.0,0.0,0,0.062625,0.217625,27.2975,0.038625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.839994,89bc50eb-8dbe-4d74-aeae-43312e48529d,2794,full_server,resnet50,,0.004889012983767316,0.045375774992862716,,0.07068788600736298,0.0708284100110177,0.009309055982157588,0.0001405240036547184,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.794368,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.06225,0.242125,30.653875,0.042625,16.0,0.0,0,0.06225,0.242125,30.653875,0.042625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.9080708,695496d6-a703-4671-b8bf-5324f2fa949d,2795,full_server,resnet50,,0.004719946009572595,0.04225539500475861,,0.06623440500698052,0.06626211400725879,0.009274418989662081,2.7709000278264284e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.794368,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.06225,0.242125,30.653875,0.042625,16.0,0.0,0,0.06225,0.242125,30.653875,0.042625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987258.9720664,5dde77b2-6db1-4f64-9fa4-91b7f48108f1,2796,full_server,resnet50,,0.004781145020388067,0.042524255986791104,,0.06348596001043916,0.06352564800181426,0.00701619399478659,3.968799137510359e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.794368,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.06225,0.242125,30.653875,0.042625,16.0,0.0,0,0.06225,0.242125,30.653875,0.042625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987259.0355115,ec1e5157-0ed1-4cd4-8941-fed1b23d2087,2797,full_server,resnet50,,0.004800469003384933,0.04302619298687205,,0.06293855200055987,0.0629760010051541,0.005790385999716818,3.744900459423661e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.794368,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.06225,0.242125,30.653875,0.042625,16.0,0.0,0,0.06225,0.242125,30.653875,0.042625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987259.1022096,2c29dec8-1025-450b-82b8-5af95309e539,2798,full_server,resnet50,,0.004773905995534733,0.04310182001790963,,0.06595820002257824,0.06600903501384892,0.007694646017625928,5.0834991270676255e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.794368,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.06225,0.242125,30.653875,0.042625,16.0,0.0,0,0.06225,0.242125,30.653875,0.042625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987259.1693714,25c5e7c9-40f4-4085-b541-d182149cbe5b,2799,full_server,resnet50,,0.00469572699512355,0.042517276015132666,,0.06611257902113721,0.06614148602238856,0.009632240020437166,2.8907001251354814e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.794368,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.06225,0.242125,30.653875,0.042625,16.0,0.0,0,0.06225,0.242125,30.653875,0.042625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987259.2366612,82ae1478-770d-40a9-84b9-ee5f06849c63,2800,full_server,resnet50,,0.005745802016463131,0.04274274900672026,,0.06558813998708501,0.06562100601149723,0.007858555996790528,3.2866024412214756e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987258.794368,jetson-orin-1,0.0,306.0,48.937,4.8283233642578125,7.441337585449219,8.333333333333334,64.88515416501342,0.0,2133.0,47.95283333333333,6.09,6.042,6090.0,16.0,16.0,0.0,0,resnet50_full,16.0,0.0,16.0,16.0,0,0.06225,0.242125,30.653875,0.042625,16.0,0.0,0,0.06225,0.242125,30.653875,0.042625
no_load_1m_run1,1,full_server,,resnet50_full,0.0,1776987257.2178926,1776987317.2178926,1776987259.363342,0890e4b3-d480-481f-b8da-d4fcd75595b9,2802,full_server,resnet50,,0.004929168993839994,0.042883793998043984,,0.06326413198257796,0.06330038298619911,0.0060563290026038885,3.625100362114608e-05,602112,8,2.547,25.1,2.77,28.09254143646409,9.43646408839779,24.51049723756908,1776987259.2949128,jetson-orin-1,21.5,306.0,48.625,4.830600738525391,7.441337585449219,7.5,64.91575853205667,0.0,2133.0,47.86433333333334,5.94,5.991,5940.0,14.0,14.0,0.0,0,resnet50_full,14.0,0.0,14.0,14.0,0,0.061857142857142854,0.2354285714285714,33.790571428571425,0.04757142857142857,14.0,0.0,0,0.061857142857142854,0.2354285714285714,33.790571428571425,0.04757142857142857
